小阿牛yes,34614,2433053,大众|朗逸|2018款 1.5L 自动舒适版,4,5,2,安徽,安庆,2019-01,11.99,9.3,外观：同等价位，外观没得挑，时尚中带着稳重大气。舒适度：比较舒适，地盘扎实，路面细小震动过滤的好。,动力：1.5L红绿灯起步较慢，跑起来一样快。功能：自动启停功能产生不好用，建议关掉。
朗逸2018款自舒,34614,2436544,大众|朗逸|2018款 1.5L 自动舒适版,4,3,3,福建,福州,2018-09,12.5,5.5,车间行驶稳定 颜值高 空间大,用车一万五千公里 发现的问题有 1.冷车怠速抖动 2.行驶中门板异响几乎这款每台车都会3.行驶一小时后空挡踩油门到2千多转发动机有嘎嘎嘎异响4.怠速有咕噜咕噜声 从正时皮带里面发出5.发动机鸡爪现在已经有明显折痕估计撑不了多久就会坏了6.刹车异响
af2y4drm7,34614,2437491,大众|朗逸|2018款 1.5L 自动舒适版,4,5,4,四川,成都,2019-01,11.8,7.0,价格满意，车型大气，内饰也OK，空间无敌。个人觉得在密封与降噪方面处理的也挺好的。,动力真的吃紧，后屁股太丑。
9760ZBF,34614,2098161,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,湖南,长沙,2018-06,14.29,10.2,外形,动力想要那种很有运动加速驾驶的感觉就显的有些疲软了！可以买1.4T！不过1.4T高配价格觉得有些过分
雨好大还,34614,2117607,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,江苏,苏州,2018-06,13.89,7.5,车子操控感挺好。140方向盘很稳，外观很好看，自动驻车。很好用,动力比较肉，s档有点不愿意升档的感觉。方向盘不是真皮，没有倒车影像
大伟坚强伟大,34614,2128377,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,浙江,温州,2018-06,14,7.4,空间和外观是我对这两车最最最满意的点，相比老款能明显感受到空间的增大，不管是前排后排还是后备箱都大了不少。驾乘的舒适性都非常的不错行驶平稳有种高档车的感觉。,1.5L发动机动力还是有点不行，瞬间加速体验并不是很好有点心有余而力不足的感觉不过平稳加速还是很舒服的车身平稳速度也能起的来，就是缺少爆发力适合家用。
小草莹莹,34614,2142550,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,湖北,黄石,2018-07,13.79,7.0,18款朗逸最让人心动的是全新的外观和加大的空间尺寸，全新外观和造型LED大灯、尾灯，最新的MQB平台，并且全新的发动机燃油性机型表现比较出色！,1.5自动起步依然很肉，配置虽然提升，但是定价还是偏高，仪表台、门板依然采用硬塑料的材质，有点遗憾！
牛肉拉面wz,34614,2142881,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,陕西,西安,2018-08,12.99,-1.0,最满意外观,无
Tailor_,34614,2195887,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,北京,北京,2018-09,12.59,6.5,价格满意，车型大气，内饰也OK，空间无敌。强烈推荐金色，见过真车的人，没有说不好看的。对了，在密封与降噪方面处理的也挺好。100左右基本没有什么风噪胎噪的，到了120声音也可以接受。这个价位，这个配置，还有信仰大众，可以了。往后就看后期使用情况了。,1.5L的当然就是动力缺陷咯，不过够用吧，起步慢悠悠的小乌龟。音响对于这个价位也不能要求太高了。。。也就是能听个歌，享受就谈不上了。回来自己慢慢加配吧。减震方面，小坑处理的挺好，但是高一些的减速带，就能感觉出来硬邦邦了。不过都不是什么大问题。都是价位导致的毛病。毕竟是款A 车。还是媲美不了商务的B级，代步够用了。
西安瑞驰达,34614,2208636,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,陕西,西安,2018-09,12.99,6.5,最喜欢就是外观还有配置了，在就是这个标了,噪音比较大，仪表盘的背光不能调，硬塑料材质太多，好歹给换个搪塑的，还有主驾驶，没有化妆镜，后排靠背比较立，内饰异响，新车都响，无语了
Jinanxiaoyang,34614,2216089,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2018-09,12.5,8.0,外观好看回头率高。,内饰塑料材质部分硬塑料要是做工再精细点就完美了。
戴一才,34614,2218802,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,广东,惠州,2018-08,13.29,7.6,最好莫过于全新朗逸的大空间了，因为我是从微型车转身A级车型的，所以对这个空间真是太满意了，不挤不吵很安逸。,不满意的地方就是感觉这个价位的车了应该给个后独立悬架，但是全新朗逸没有是个遗憾吧，其他地方来说都是完美的。
称霸武玲,34614,2222201,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,广东,佛山,2018-09,13.29,-1.0,起步不错，方向盘轻。车很智能哦?就算挂D挡开车门，车会自动电子刹。空调也比较凉，座位也可以调，后视镜有调，也有加热。,暂时没发现不满意，只能说自己新手第一台车要求低点。
闪闪非扬,34614,2244801,大众|朗逸|2018款 1.5L 自动舒适版,4,3,3,重庆,重庆,2018-08,13.09,6.7,操控好 油耗高比较适中,动力就那样 一买菜车 转弯的时候感觉有点飘 不知道是轮胎抓地力不足 还是和整车减重有关
wangru999,34614,2283169,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,山东,菏泽,2018-08,13.5,7.4,外观和空间看着大气，LED大灯高大上，第一辆车完美,起步稍微肉点，噪音有点大，内饰塑料感比较强，后期装扮一下就完美了
Qwerdsaxz1,34614,2293731,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,江苏,宿迁,2018-11,12.29,6.5,油耗低 外观好看 空间大,1.5l动力略微不足
漫步人生QIANG,34614,2367375,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,河北,石家庄,2018-10,10.9,7.4,颜值高，空间大，主要是后备箱大，还有自动刹车功能,目前没发现要不满意的，不是一键启动的算不算不满意的地方
彩峰快印醚,34614,2368129,大众|朗逸|2018款 1.5L 自动舒适版,4,4,4,江苏,南京,2018-10,12.89,6.8,最满意朗逸改款后的外观和LED大灯,最不满意的是动力，想不通为什么要把1.6改成1.5。
akk8a2d4r,34614,2369308,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,上海,上海,2018-08,14.29,-1.0,前脸设计很帅气，之前老款完全不同，层次感比较好，辨识度也很高,力有点不怎么样，毕竟价格排量在那里放着，总体来说还好吧，家用足够啦
agt65hkwo,34614,2371546,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,湖北,黄冈,2018-12,12.59,7.6,刚提车不久就没有很多发现，就觉得电子手刹，很实用！,最不满意就是配置低了一些，好多实用的配置没有，起码给配个倒车影像吧！
kangkang990603,34614,2372735,大众|朗逸|2018款 1.5L 自动舒适版,4,4,5,河南,郑州,2018-12,12.68,6.2,稳重,最不满意的就是动力吧，开到60在提速就要使劲踩油门。使劲踩油门，噪音就有点大了。
afp6e4nbz,34614,2377786,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,安徽,安庆,2018-11,12.2,8.0,最满意朗逸Plus的空间真的是很大，可以放很多东西，坐五个人都不觉得拥挤，前排空间很宽敞，由于我是女生，座椅要往前拉一点，后排空间就更大了，4s店服务态度也很好，很满意的一次购车过程。,动力不是太足，有时候超车感觉有难度
什么样的yonghum,34614,2379482,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,山东,淄博,2018-12,11.2,8.5,外观吧，本来谈下来速腾了，见了一眼朗逸p就喜欢上了,目前未发现，动力有点肉，60左右给油感觉有虚位
i3alc6zy,34614,2382184,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,天津,天津,2018-12,13.08,7.0,地盘扎实 省油耐用,起步肉 发动机启停每次都得手动关 高速左前轮附近有异响
新鲜一小时乜,34614,2383496,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2018-12,12.69,7.5,外观好看，很时尚。后排空间不错,内饰很普通，中控台塑料明显。
aex84wgy5,34614,2396530,大众|朗逸|2018款 1.5L 自动舒适版,5,4,3,贵州,黔西南,2018-11,12.9,7.0,外欢大气漂亮我喜欢中控可以接受,有点小异响，后面中间高，没有倒车影像，
桃花仙人2019,34614,2397982,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,河南,商丘,2018-12,12,9.2,最满意的就是颜值，非常的漂亮，车比较沉重，感觉很厚实，我妈和我媳妇都说比我之前的比亚迪沉重的多，感觉非常稳.,动力确实有点肉，冬天停了一夜，冷车启动的时候发动机噪音非常大，不过水温上来后很快就好了
最美伊人,34614,2401470,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2018-10,12.79,6.5,外形漂亮，大众车修车方便，保值率高。,1.5L自然吸气真是够够的了，加速慢，起步肉。
ar5f4hkj6,34614,2405465,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,四川,成都,2019-01,12.09,9.0,发动机三大件,点烟器都是假的，舒适版12万了还没有倒车影像，大屏才用6.5的太抠，后备箱顶垫都取了，是想我们看骨架美吗?真皮方向盘真的需要很多钱吗？
那年初二,34614,2406272,大众|朗逸|2018款 1.5L 自动舒适版,5,3,3,四川,乐山,2018-12,11.79,6.5,貌美，肤白，空间大,我是新手，也是第一台车，第一次开自动挡车，别人说的最多的问题就是肉，其实看你什么心态，用途是什么，你开车送孩子难道飙车去吗，1.5对于我暂时够用，当我成了老司机，技术好到这车无法满足的时候再换吧。
小螃蟹望,34614,2411748,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,江苏,无锡,2019-01,12.29,-1.0,油耗低。外观帅气开出去有面子。,中控台还是是塑料得，看上去没有很贵重的样子。
aj8gyd9x3,34614,2415501,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2019-01,11.5,6.0,1.外观，外观，外观！多余的不说了，简约不简单！2.油耗！刚提新车，磨合期时速保持在60-80迈，平均6个油，比较满意。3.座椅舒适，虽然不是真皮，但做起来没有异物感，包裹性不错??,就说一点吧，本人临时停车有个坏习惯，先挂P档再拉手刹，结果由于车具备发动机启停，所以挂了P档，车子就熄火了，再启动就得拔掉钥匙重新插入点火。这可能只是操作问题，以后要适应。
恩熙佛子,34614,2279314,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,广东,东莞,2018-10,13.09,-1.0,空间不错，隔音还可以,动力不够，皮软
asa2n5g4c,34614,2284170,大众|朗逸|2018款 1.5L 自动舒适版,5,3,5,辽宁,沈阳,2018-10,12.29,7.5,外形很漂亮，空间很大，而且非常的省油。,内饰太简洁，中控台都是塑料的，看上去不贵重。开车时候噪音有点大。
左岸右转xzg,34614,2289535,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,安徽,宿州,2018-10,12.49,5.6,外观漂亮，操控好，高速车身稳，油耗低，目前6个左右。,内饰配置太低，塑料感太强烈！
爱情天堂社湃,34614,2290068,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,江苏,南京,2018-10,13.89,6.4,没有什么最满意的，要说比较满意的是终于换了个脸了。,车子是比以前好看了，但是价格也高了。优惠太少，不满意
紫衫冰眸,34614,2290475,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2018-08,12.69,6.8,配置高，LED大灯、坡道起步、自动刹车、胎压监测都有，感觉性价比很高，还是合资德国车，感觉买值了。,1.5L起步比较肉，想超车的时候感觉油门快踩到底了，车还是慢悠悠的，不知道带涡轮增压的会不会好一点。
ab5l3yms2,34614,2290885,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2018-10,12.59,7.0,最满意的是外观好看，空间也很宽敞，挺省油的。,内饰太简单，悬架偏硬。
买1好车,34614,2294618,大众|朗逸|2018款 1.5L 自动舒适版,2,4,4,山西,太原,2018-11,11.9,7.5,外观，地盘，操控,没倒车影像，价格略高，自己去花钱加了个倒车影像，谁知把我的面板给我划了道子，结果我某宝买的什么去划痕的，把漆擦没了一小块，后悔啊，强迫症。一个倒车影像成本能有多钱，害的把车搞坏了。
6687347,34614,2294909,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,湖北,武汉,2018-10,13,6.5,最满意的当然是外观和空间啦。自认为18款的朗逸比之前几个版本的朗逸要好看的多，更加的长夜更加的有气质了。后排空间大了很多。,悬挂悬挂悬挂，重要的事说三遍！居然不是独立悬挂，过减速带的时候震感真的很不舒服！
ade58yzn7,34614,2295617,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,安徽,铜陵,2018-10,13.4,7.1,外观。特别满意外观这次的设计，像B级车一样，开出去特有面子。,内饰里面塑料的感觉吧，有点降档次了。
惜雪载霞p,34614,2300352,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,浙江,嘉兴,2018-11,12,8.0,内部空间很大，坐着很舒服，外观属于耐看型看不厌,起步有的肉1.5的动力感觉一般对于注重驾驶动力的朋友不推荐
一个灯泡影,34614,2307292,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,海南,海口,2018-11,14.29,7.9,外观，油耗,非要说也只能说内饰比较简单
acc6o5,34614,2312661,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,江苏,苏州,2018-11,12,0.0,比较喜欢它的外观，要比以前的外观要大时尚,大众的前脸吧，家族套娃脸都这样没办法
Agoni8886,34614,2318931,大众|朗逸|2018款 1.5L 自动舒适版,5,3,4,江苏,苏州,2018-11,12,8.8,就那么回事,启停，加速30-60无力必须深踩油门才有反应。
azj35n,34614,2331318,大众|朗逸|2018款 1.5L 自动舒适版,5,3,4,湖北,武汉,2018-12,12.5,10.0,外观*丰富的配置，得益于MQB平台,油耗10??左右，全市区，平均20迈
小啊成123,34614,2163110,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,湖南,邵阳,2018-08,12.99,11.2,外观帅气，车身稳定性好，同价位安全性最高,油耗高
爱车车啦520,34614,2169147,大众|朗逸|2018款 1.5L 自动舒适版,4,4,5,江西,南昌,2018-08,13.09,6.7,新款的，新造型,略贵，动力一般
莽夫杀手,34614,2175504,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,陕西,西安,2018-08,12.78,8.0,空间大、配置够用、油耗能够接受,没有什么不满意的地方
毅欧巴,34614,2194088,大众|朗逸|2018款 1.5L 自动舒适版,4,4,5,辽宁,大连,2018-09,13,7.1,最满意的就是外观了，,上坡的时候顿挫感有点特别明显，起步肉，够用了
心爷小仙女,34614,2196145,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,江苏,宿迁,2018-07,13.09,5.6,空间大，整车人性化设计比较好！舒适感很好！油耗低！车辆使用很方便！外形大气稳重！完全不输B级车的感觉！,起步肉！噪音大！
余小二二二,34614,2207635,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,安徽,黄山,2018-05,13.69,7.5,前脸，一定是前脸了，大气,1.5的动力，好像是新的发动机，好像有点动力跟不上，不知道是不是我没有磨合好，反正动力好像有点差
秋枫叶已落,34614,2209511,大众|朗逸|2018款 1.5L 自动舒适版,5,3,4,云南,文山,2018-08,13.69,-1.0,最喜欢就是外观,用车才一月不到，还没有不满意呢
陈林爱人马紫菊,34614,2212740,大众|朗逸|2018款 1.5L 自动舒适版,4,4,4,江苏,无锡,2018-09,12.74,-1.0,气质的方向盘手感不错，后备箱也挺大。,起步肉，感觉慢了半拍的感觉。
一个不抽烟的孩子,34614,2212952,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,广西,钦州,2018-09,13.29,8.0,空间够用…油耗也友好,塑料味道有点大
常回家看看5,34614,2214904,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,山西,太原,2018-08,12.69,-1.0,电子手刹配自动驻车在崎岖的山路上特别好用,配个倒车影像就完美了
MCGjw,34614,2214984,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,湖北,武汉,2018-08,12.99,8.7,对于颜值控的我来说，外观真的好美，最喜欢的LED大灯很不错。,后排凸出有点高，后排做3个成年人很不舒服
株式会社计,34614,2223856,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,江苏,苏州,2018-09,12.69,1.0,首先肯定是空间啊，还有性价比 外观上有小帕萨特之称性价比那么高 肯定得拿下,没啥不满意的 都很满意 不满意怎么可能买啊 你们说是不是
jixiang12315,34614,2224587,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,上海,上海,2018-09,12.79,6.5,好看 油耗低,我买的是裸车，什么都不送，然后的话我还要跑很多上牌保险乱七八糟，东西实际上是便宜了，但是不如去四s店省心，省这2000块钱不合算
楠小西l,34614,2224943,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,河南,濮阳,2018-09,12.8,8.0,外观，内饰，座椅，各方面都还行,后排地摊的凸起，后排没有中央扶手，中控台杯架有点不是很喜欢，好多也是嘎嘣脆的硬塑料。
情牵驿站,34614,2229567,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,枣庄,2018-06,14,8.5,车的外形非常漂亮。后排空间也挺好的，适合一家人出游，特别是前脸很大气，油耗也很满意。,内饰还是大众的风格比较呆板，没有什么设计感，希望大众能有新的设计理念，特别是在内饰上，再说到动力，可能排练比较小，上坡满载的情况下比较吃力
binfeng1982,34614,2234903,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,浙江,金华,2018-09,11.99,8.0,车身修长，外观大气漂亮又不失沉稳，内部空间没话说，后备箱空间也蛮大的！油耗尚可！,起步的确有点使不上劲，当然会选择1.5就不能抱怨了！适合家用！定位很准确！
pp123456q,34614,2373862,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,湖南,长沙,2018-08,14,-1.0,最满意的的外观加空间。大灯很美丽,最不满意的就是太硬了。后排座椅中间突出的位子不好做坐
ai5bla7r8,34614,2375361,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,湖南,株洲,2018-12,12.3,6.5,对这款车使用才一个月，对于很多按键啊和功能都不是很清楚，但是对于这款车，主要还是看中的安全性，买车时销售介绍了很多关于安全方面的配置。,总的来说还可以，有个小小的遗憾就是后排中间的突起很高，导致中间不好坐人，当时销售说为了底盘的安全而设计的，所以还是选择了他。
砍柴人W,34614,2396584,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,山东,泰安,2019-01,12.09,-1.0,外观设计亮眼,配置方面简单
等等看好,34614,2433790,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济南,2018-12,12.59,7.0,最满意的还是外观还有空间,座椅不是电动的，减震偏硬。
拽家统领,34614,2438863,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,河南,郑州,2019-01,12.8,10.9,最满意的就是这车外观 看起来很大气 比老款好看太多。,油耗有点高，不知道是不是新车还在磨合的缘故，再开下首保在看看。
熊縂,34614,2094143,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,湖北,荆门,2018-06,14.08,8.0,品牌，外观都可以吧！空间后排6人完全足够。油耗低，底盘有点高，通过性可以。家用完全够用！,动力偏弱，满载低速超车略显无力，后排中间地台真的有点高。
随风消逝的岁月,34614,2126106,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,上海,上海,2018-06,13.89,-1.0,最满意的地方就是外观和空间了，plus和朗逸完全不是一个类型的，车身的长度和空间，都是加大的，舒适的座椅，超大的天窗，修长的车身，在加上靓丽的紫色，没什么说的漂亮。,大灯都是低配的led灯，不好看不说，还不实惠，过段时间要换个好点的，其次就是轮胎了，只有15寸感觉还是小了点，最后就是动力了，加速慢的让人发指。
镜花水月ATT,34614,2143771,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山东,济宁,2018-06,13.96,6.4,后排空间比上一代的大很多，后备箱更大，满足居家过日子的需求！外观很耐看，虽然还是依旧大众的套娃式脸盘～,1.5L的动力太肉，起步肉的不要不要的
意外000,34614,2147853,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,河南,郑州,2018-07,13.09,-1.0,要说对全新一代朗逸最满意的地方，那就是外观造型了，看上去更符合年青人的审美了，再就是座椅，座椅比上一代朗逸加长了，坐着更软更舒服了。,最不满意的就是这个车的提速了，车子在低速行驶时一脚地板油下去感觉2秒之后才能感受到速度的提升，动力传输没有那么迅速，不过对于家用绝对是够用了，毕竟不是赛车。
心已远梦已近,34614,2167476,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,山东,济宁,2018-07,13.29,7.6,最满意的就是这款的外形了，虽然是A级车但是整体看上去不次于B级车型的外观，对我来说全新朗逸应该叫A 级才对，还有就是一些设计都很新颖，算是大众品牌车型里面升级最明显的一款车了，而且我选择朗逸也主要冲着这个外形来的。,最不满意的就是这款车的后悬架了（非独立悬架），既然这么大的车了而且轴距也加长了，为啥不给个独立悬架呢？虽然不做后排，也没有那么挑剔，但是感觉还是独立悬架靠谱不是？所以这个悬架还是希望厂家能多考虑考虑车主们的感受，除了这一点目前其他的都是很如意的。
张公子54321,34614,2168235,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,湖北,黄冈,2018-08,13.19,9.0,说不出来那里特满意，整体感觉一般般，不是很突出，可以我比较喜欢朗逸的样子吧！,最不满意就是动力，有时候加油加急了发动机到了4000转动力还没有起来，感觉是排量小的原因，还有就是没有倒车影像！
lch683,34614,2203088,大众|朗逸|2018款 1.5L 自动舒适版,5,3,5,福建,厦门,2018-09,12.59,6.5,外观和空间，看着大气，Led大灯，再有就是油耗吧，第一辆车，还可以接受。,起步稍微肉点，噪音有点大，后扭力梁有点掉档次，内饰塑料感比较强，后期要装扮下提高档次
我不会在想你,34614,2249000,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,山东,济宁,2018-09,13.29,7.8,最喜欢朗逸的外观了，车身设计的很大气尤其是前脸的造型很漂亮，整车看着给人的感觉就是很饱满，而且这个造型老少皆宜看着很舒服也很顺眼。,山东地区的优惠力度还是太小了，对比论坛其他车友的优惠还是有些不够满意。关于车型不满意的地方主要就是感觉刹车挺软的，初步刹车要深点才行，中断比较灵敏一些，后段也是比较软，这个刹车的调校需要磨合磨合才能控制好。
Gaoboy11,34614,2297873,大众|朗逸|2018款 1.5L 自动舒适版,4,4,4,江西,九江,2018-10,14.29,6.0,空间最满意，非常大，应该是同类型车中比较大的，外观大气比老款显得年轻多了，,加速有点肉，其它都还好！
tr4dopn4,34614,2088462,大众|朗逸|2018款 1.5L 自动舒适版,4,4,4,江苏,徐州,2018-06,14,5.0,车子比较耐看,太贵
wenhao123654,34614,2089173,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,河北,石家庄,2018-05,14.19,7.0,满意的就是外观了，我感觉换代之后的新朗逸颜值就是小帕萨特，尤其是尾灯可能很多人傻傻分不清楚。1.5加6AT动力还行，关键是不敢买双离合，家用还是保养经济来的实惠。,不满意的点配置吧，1.5排量的高配主动刹车都有，却方向盘不是真皮的，没有倒车影像，这点有些理解不了
七月独立,34614,2304799,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,湖南,长沙,2018-11,12.25,6.2,外观大气，内部简洁,目前没有
Metformin,34614,2321816,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,山东,潍坊,2018-12,12.29,6.7,外观、内饰、LED灯,当然是发动机了，不过看在油耗的份儿上，说实在话，不跑长途高速，多花那小两万上1.4t没什么意思。
888888胡,34614,2321892,大众|朗逸|2018款 1.5L 自动舒适版,4,4,4,浙江,杭州,2018-11,12.39,7.5,空间大，配置实用，主被动安全配置齐全，省油省心好开好用。,没有定速巡航，高速不开心！电动座椅，来一个撒，要几多钱哩！后排中间凸起太高，是太高！太高！
风筝遇风,34614,2326270,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,河南,新乡,2018-12,12,-1.0,最喜欢的还是外观吧，大气又时尚。,动力在起步的时候稍微有一点肉，毕竟自吸，但是开起来真的挺平顺，非常适合我这个新手。
李善勇2580,34614,2377314,大众|朗逸|2018款 1.5L 自动舒适版,5,5,4,江苏,苏州,2018-12,11.39,7.5,颜值比较喜欢的前脸，还有翘翘的小屁股，空间也比较大。配置也挺高,价格有点偏贵，不是独立悬架，没有倒车影像和导航。
hu131450,34614,2411810,大众|朗逸|2018款 1.5L 自动舒适版,5,5,5,湖北,襄阳,2019-01,12.6,-1.0,最满意的就是乘坐空间和后备箱空间了，还有外观颜值高,动力有点肉提速起步有点肉，但主要是媳妇开所以对她来说基本也够用了
霍明镜1,34614,2252924,大众|朗逸|2018款 1.5L 自动舒适版,5,3,4,山东,青岛,2018-08,12.7,7.0,车的空间！不得不说大众家的空间做的确实很大，那个超大的后备箱，比我朋友的雅阁的后备箱都要大！LED大灯，太漂亮了，再加上那个LED的日间行车灯，还有这种最新式的前脸，让人看着就比较年轻，而且还特别大气，这些让我非常满意??,动力1.5L，动力没有那么大，舒适性，座椅太硬，悬架也硬，过个坑坑洼洼的地方反馈感很真实，再就是价格可能有点小贵，也可能是新款的原因吧，不过早买早享受啦，也算安慰安慰自己了吧。
蓝北小传媒s,34614,2337864,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,河北,石家庄,2018-09,12.79,7.1,1、空间理想，前后排都很舒适，后备箱空间很大。2、LED大灯，远光很亮，熄火自动关灯挺好如果是自动的更好了。3、电子手刹，自动驻车很实用。4、后排空调充电口，座椅材质等中规中矩，外观最满意。5、中控屏carplay赞一个。,1、动力只能用够用来形容，d档60迈左右加速无力，只能靠运动档完成加速了但油耗友好也就不好说啥了；2、后排中间凸起稍显夸张，后排杯架扶手又没几个钱，至于电子座椅，自动后视镜就不奢望了。3、雨刷不自动，雨量调节很鸡肋，下雨刮不干净首保时更换已解决；4、最反人类的设计就是仪表盘灯了，天亮就亮，天黑就黑，完全没有底光。5、减配环节：尾部雾灯简配一个亮，自动刹车低配只有后面，胎压只能等报警不会显示数据不知道后期升级电脑会不会有，倒车后视镜下移没有。总结：这个价位你还想要啥自行车！
桃花仙人2018,34614,2407449,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,河南,商丘,2018-12,12,8.0,颜值，颜值，颜值，重要的事情说三遍。除了颜值，个人感觉安全配置非常到位，五安全气囊，牵引力控制，车身稳定等等，大众的品牌也让人很放心，毕竟几百万的销量不是吹的。,后排凸起太不人道，如果坐三个人对中间的乘客来说是非常不舒服的；无钥匙进入对于一款定价14万多的家轿来说不算奢侈吧；缺少倒车影像，一个摄像头的事；胎压监测只有报警没有显示，大众真是简配到了极点！最后自己加装的倒车影像和胎压监测，前者花费300大洋，后者450大洋。
yty13546,34614,2416361,大众|朗逸|2018款 1.5L 自动舒适版,5,4,5,山西,太原,2018-08,12.79,6.0,新车外观颜值较高，在同级别车型中感觉有商务范。尺寸上变宽变长，更适合家用。后排乘坐空间大，配置方面比较齐全，安全方面配置也不错。车比较省油，开起来比较舒适。,1.5L动力有点肉，没有配备倒车影像，后排没有中央扶手，后排中间地台隆起较高，车内硬塑料较多，主驾驶遮阳板没有化妆镜，用起来不太方便。
恩祈111,34614,2426784,大众|朗逸|2018款 1.5L 自动舒适版,5,4,3,广东,广州,2018-09,12.2,6.8,外观大气上档次，哥想低调，可是实际他不允许呀，哈哈??,高调归高调，但是实话实说，这辆车现在开了9600公里，主要跑了有6000公里长途，要说不满意，就是内饰异响问题，让人感觉很没面子，速度上到六七十，异响就开始了，真的很烦，还有就是动力了，高速超车真的很着急，建议大家再买一定要买带T车型，没有后视镜电动折叠，没有后排中央扶手，没有定速巡航，没有倒车影像，没有前驻车雷达，没有一键启动，没有电动座椅，没有座椅加热，没有主驾驶位化妆镜，没有镜前灯
adm89rap5,34614,2434865,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,江苏,南京,2018-12,11.69,7.2,当然是外观，这也是买这款车的主要原因，同价位车颜值担当，全系配备led大灯，看起来很大气，车尾也比同级车宝来好看不少，而且全新朗逸比老朗逸大了不少，开出去也有一定的回头率了。毕竟大众都是一样的前脸设计，低调才能更加吸引人。,动力不足，1.5自舒起步太肉，对于新手的我还能接受，建议直接上1.4t，不过价格会贵一点，还是看个人的钱包满不满了。
aq9dks53e,34614,2436684,大众|朗逸|2018款 1.5L 自动舒适版,5,4,4,河南,郑州,2018-12,12.34,6.4,油耗6.4，挺惊喜。外观大爱，大气内敛不张扬。空间大，适合家用。,没有倒车影像，一键启动，胎压显示等想要的配置，不送行车记录仪。
